machine,source_archive,source_archive_sha256,remote_generated_at,run_id,run_dir,protocol,route_id,run_status,manifest_jobs,prediction_jobs,missing_artifacts,board_file,audit_file,jobs_file,board_n_jobs,mean,std,min,max
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_graph_B_20260522_2042_sliding_ea_dgcnn_coral_p3,outputs/backfill_graph_B_20260522_2042_sliding_ea_dgcnn_coral_p3/sliding_ea_dgcnn_coral_cohort_w6_s1,p3_nested_selection,sliding_ea_dgcnn_coral_cohort_w6_s1,complete,20,5,0,outputs/backfill_graph_B_20260522_2042_sliding_ea_dgcnn_coral_p3/sliding_ea_dgcnn_coral_cohort_w6_s1/protocol3_board.csv,outputs/backfill_graph_B_20260522_2042_sliding_ea_dgcnn_coral_p3/sliding_ea_dgcnn_coral_cohort_w6_s1/protocol3_audit.json,outputs/backfill_graph_B_20260522_2042_sliding_ea_dgcnn_coral_p3/sliding_ea_dgcnn_coral_cohort_w6_s1/protocol3_jobs.csv,5,0.6344719999999999,0.021208953815677854,0.6057173333333333,0.6675666666666668
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_long_B_20260522_213117_fixed_crop_ea_lggnet_p3,outputs/backfill_long_B_20260522_213117_fixed_crop_ea_lggnet_p3/fixed_crop_ea_lggnet,p3_nested_selection,fixed_crop_ea_lggnet,complete,20,5,0,outputs/backfill_long_B_20260522_213117_fixed_crop_ea_lggnet_p3/fixed_crop_ea_lggnet/protocol3_board.csv,outputs/backfill_long_B_20260522_213117_fixed_crop_ea_lggnet_p3/fixed_crop_ea_lggnet/protocol3_audit.json,outputs/backfill_long_B_20260522_213117_fixed_crop_ea_lggnet_p3/fixed_crop_ea_lggnet/protocol3_jobs.csv,5,0.6550615466666667,0.022130295140810458,0.6275490666666667,0.6822754666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_long_B_20260522_213713_fixed_crop_ea_fbcnet_train_aug_p3,outputs/backfill_long_B_20260522_213713_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug,p3_nested_selection,fixed_crop_ea_fbcnet_train_aug,complete,20,5,0,outputs/backfill_long_B_20260522_213713_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug/protocol3_board.csv,outputs/backfill_long_B_20260522_213713_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug/protocol3_audit.json,outputs/backfill_long_B_20260522_213713_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug/protocol3_jobs.csv,5,0.64102704,0.02779428147616305,0.6114816,0.6814962666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_long_B_20260522_213713_sliding_ea_dgcnn_w6_s1_p3,outputs/backfill_long_B_20260522_213713_sliding_ea_dgcnn_w6_s1_p3/sliding_ea_dgcnn_w6_s1,p3_nested_selection,sliding_ea_dgcnn_w6_s1,complete,20,5,0,outputs/backfill_long_B_20260522_213713_sliding_ea_dgcnn_w6_s1_p3/sliding_ea_dgcnn_w6_s1/protocol3_board.csv,outputs/backfill_long_B_20260522_213713_sliding_ea_dgcnn_w6_s1_p3/sliding_ea_dgcnn_w6_s1/protocol3_audit.json,outputs/backfill_long_B_20260522_213713_sliding_ea_dgcnn_w6_s1_p3/sliding_ea_dgcnn_w6_s1/protocol3_jobs.csv,5,0.6282152,0.019855123350689882,0.6100293333333333,0.6644333333333333
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_long_B_20260522_214012_fixed_crop_ea_tsception_p3,outputs/backfill_long_B_20260522_214012_fixed_crop_ea_tsception_p3/fixed_crop_ea_tsception,p3_nested_selection,fixed_crop_ea_tsception,complete,20,5,0,outputs/backfill_long_B_20260522_214012_fixed_crop_ea_tsception_p3/fixed_crop_ea_tsception/protocol3_board.csv,outputs/backfill_long_B_20260522_214012_fixed_crop_ea_tsception_p3/fixed_crop_ea_tsception/protocol3_audit.json,outputs/backfill_long_B_20260522_214012_fixed_crop_ea_tsception_p3/fixed_crop_ea_tsception/protocol3_jobs.csv,5,0.6434515733333332,0.03996188768121944,0.5765909333333333,0.6890864
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_long_B_20260522_214155_fixed_crop_ea_dgcnn_p3,outputs/backfill_long_B_20260522_214155_fixed_crop_ea_dgcnn_p3/fixed_crop_ea_dgcnn,p3_nested_selection,fixed_crop_ea_dgcnn,complete,20,5,0,outputs/backfill_long_B_20260522_214155_fixed_crop_ea_dgcnn_p3/fixed_crop_ea_dgcnn/protocol3_board.csv,outputs/backfill_long_B_20260522_214155_fixed_crop_ea_dgcnn_p3/fixed_crop_ea_dgcnn/protocol3_audit.json,outputs/backfill_long_B_20260522_214155_fixed_crop_ea_dgcnn_p3/fixed_crop_ea_dgcnn/protocol3_jobs.csv,5,0.7015716266666667,0.037467617611694766,0.6419026666666666,0.7424706666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_long_B_20260522_214647_fixed_crop_ea_shallow_conv_net_p3,outputs/backfill_long_B_20260522_214647_fixed_crop_ea_shallow_conv_net_p3/fixed_crop_ea_shallow_conv_net,p3_nested_selection,fixed_crop_ea_shallow_conv_net,complete,20,5,0,outputs/backfill_long_B_20260522_214647_fixed_crop_ea_shallow_conv_net_p3/fixed_crop_ea_shallow_conv_net/protocol3_board.csv,outputs/backfill_long_B_20260522_214647_fixed_crop_ea_shallow_conv_net_p3/fixed_crop_ea_shallow_conv_net/protocol3_audit.json,outputs/backfill_long_B_20260522_214647_fixed_crop_ea_shallow_conv_net_p3/fixed_crop_ea_shallow_conv_net/protocol3_jobs.csv,5,0.6123097599999999,0.030403311452204235,0.5808458666666667,0.6528610666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_155758_sliding_srfnet_whitening_eps3e4_p2,outputs/backfill_pr35_B_20260522_155758_sliding_srfnet_whitening_eps3e4_p2/sliding_window_srfnet_whitening_eps3e4,p2_pseudo_public_holdout,sliding_window_srfnet_whitening_eps3e4,complete,8,7,0,outputs/backfill_pr35_B_20260522_155758_sliding_srfnet_whitening_eps3e4_p2/sliding_window_srfnet_whitening_eps3e4/protocol2_board.csv,outputs/backfill_pr35_B_20260522_155758_sliding_srfnet_whitening_eps3e4_p2/sliding_window_srfnet_whitening_eps3e4/protocol2_audit.json,outputs/backfill_pr35_B_20260522_155758_sliding_srfnet_whitening_eps3e4_p2/sliding_window_srfnet_whitening_eps3e4/protocol2_jobs.csv,7,0.6488095238095238,0.06242909810536616,0.5,0.6875
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_155945_sliding_srfnet_whitening_eps3e4_p1_seed42,outputs/backfill_pr35_B_20260522_155945_sliding_srfnet_whitening_eps3e4_p1_seed42/sliding_window_srfnet_whitening_eps3e4,p1_repeated_group_kfold,sliding_window_srfnet_whitening_eps3e4,complete,5,5,0,outputs/backfill_pr35_B_20260522_155945_sliding_srfnet_whitening_eps3e4_p1_seed42/sliding_window_srfnet_whitening_eps3e4/protocol1_board.csv,outputs/backfill_pr35_B_20260522_155945_sliding_srfnet_whitening_eps3e4_p1_seed42/sliding_window_srfnet_whitening_eps3e4/protocol1_audit.json,outputs/backfill_pr35_B_20260522_155945_sliding_srfnet_whitening_eps3e4_p1_seed42/sliding_window_srfnet_whitening_eps3e4/protocol1_jobs.csv,5,0.6328096533333334,0.048912685506598184,0.5589762666666667,0.6836760000000001
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_160815_sliding_srfnet_whitening_eps3e4_p3,outputs/backfill_pr35_B_20260522_160815_sliding_srfnet_whitening_eps3e4_p3/sliding_window_srfnet_whitening_eps3e4,p3_nested_selection,sliding_window_srfnet_whitening_eps3e4,complete,20,5,0,outputs/backfill_pr35_B_20260522_160815_sliding_srfnet_whitening_eps3e4_p3/sliding_window_srfnet_whitening_eps3e4/protocol3_board.csv,outputs/backfill_pr35_B_20260522_160815_sliding_srfnet_whitening_eps3e4_p3/sliding_window_srfnet_whitening_eps3e4/protocol3_audit.json,outputs/backfill_pr35_B_20260522_160815_sliding_srfnet_whitening_eps3e4_p3/sliding_window_srfnet_whitening_eps3e4/protocol3_jobs.csv,5,0.6294402133333333,0.03587475468515182,0.5737437333333334,0.672012
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_1900_sliding_srfnet_whitening_eps3e4_p1_seed789,outputs/backfill_pr35_B_20260522_1900_sliding_srfnet_whitening_eps3e4_p1_seed789/sliding_window_srfnet_whitening_eps3e4,p1_repeated_group_kfold,sliding_window_srfnet_whitening_eps3e4,complete,5,5,0,outputs/backfill_pr35_B_20260522_1900_sliding_srfnet_whitening_eps3e4_p1_seed789/sliding_window_srfnet_whitening_eps3e4/protocol1_board.csv,outputs/backfill_pr35_B_20260522_1900_sliding_srfnet_whitening_eps3e4_p1_seed789/sliding_window_srfnet_whitening_eps3e4/protocol1_audit.json,outputs/backfill_pr35_B_20260522_1900_sliding_srfnet_whitening_eps3e4_p1_seed789/sliding_window_srfnet_whitening_eps3e4/protocol1_jobs.csv,5,0.6088212266666667,0.03936724617114758,0.5358952,0.6528586666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed2026,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed2026/sliding_window_srfnet_whitening_eps3e4,p1_repeated_group_kfold,sliding_window_srfnet_whitening_eps3e4,complete,5,5,0,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed2026/sliding_window_srfnet_whitening_eps3e4/protocol1_board.csv,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed2026/sliding_window_srfnet_whitening_eps3e4/protocol1_audit.json,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed2026/sliding_window_srfnet_whitening_eps3e4/protocol1_jobs.csv,5,0.65254816,0.04703657200921378,0.5785381333333334,0.7071306666666666
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed3407,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed3407/sliding_window_srfnet_whitening_eps3e4,p1_repeated_group_kfold,sliding_window_srfnet_whitening_eps3e4,complete,5,5,0,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed3407/sliding_window_srfnet_whitening_eps3e4/protocol1_board.csv,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed3407/sliding_window_srfnet_whitening_eps3e4/protocol1_audit.json,outputs/backfill_pr35_B_20260522_205856_sliding_srfnet_whitening_eps3e4_p1_seed3407/sliding_window_srfnet_whitening_eps3e4/protocol1_jobs.csv,5,0.6187877333333333,0.047718266138641524,0.5656706666666667,0.6872893333333333
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_210011_sliding_srf_fbstcnet_gate_w6_s1_p1_seed123,outputs/backfill_pr35_B_20260522_210011_sliding_srf_fbstcnet_gate_w6_s1_p1_seed123/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1,p1_repeated_group_kfold,sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1,complete,5,5,0,outputs/backfill_pr35_B_20260522_210011_sliding_srf_fbstcnet_gate_w6_s1_p1_seed123/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol1_board.csv,outputs/backfill_pr35_B_20260522_210011_sliding_srf_fbstcnet_gate_w6_s1_p1_seed123/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol1_audit.json,outputs/backfill_pr35_B_20260522_210011_sliding_srf_fbstcnet_gate_w6_s1_p1_seed123/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol1_jobs.csv,5,0.6604605333333333,0.06703320667039254,0.5888666666666666,0.771916
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr35_B_20260522_211003_sliding_srf_fbstcnet_gate_w6_s1_p2,outputs/backfill_pr35_B_20260522_211003_sliding_srf_fbstcnet_gate_w6_s1_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1,p2_pseudo_public_holdout,sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1,complete,8,7,0,outputs/backfill_pr35_B_20260522_211003_sliding_srf_fbstcnet_gate_w6_s1_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol2_board.csv,outputs/backfill_pr35_B_20260522_211003_sliding_srf_fbstcnet_gate_w6_s1_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol2_audit.json,outputs/backfill_pr35_B_20260522_211003_sliding_srf_fbstcnet_gate_w6_s1_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol2_jobs.csv,7,0.6517857142857142,0.08459922859257081,0.4583333333333333,0.7291666666666666
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr49_B_20260522_2000_noea_eps3e4_mconn_p1_seed123,outputs/backfill_pr49_B_20260522_2000_noea_eps3e4_mconn_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light,complete,5,5,0,outputs/backfill_pr49_B_20260522_2000_noea_eps3e4_mconn_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_board.csv,outputs/backfill_pr49_B_20260522_2000_noea_eps3e4_mconn_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_audit.json,outputs/backfill_pr49_B_20260522_2000_noea_eps3e4_mconn_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet_m_conn_light/protocol1_jobs.csv,5,0.7052500266666668,0.03823860469443237,0.6679746666666667,0.771424
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_pr49_B_20260522_2013_fixed_crop_car_fbstcnet_p1_seed123,outputs/backfill_pr49_B_20260522_2013_fixed_crop_car_fbstcnet_p1_seed123/fixed_crop_car_fbstcnet,p1_repeated_group_kfold,fixed_crop_car_fbstcnet,complete,5,5,0,outputs/backfill_pr49_B_20260522_2013_fixed_crop_car_fbstcnet_p1_seed123/fixed_crop_car_fbstcnet/protocol1_board.csv,outputs/backfill_pr49_B_20260522_2013_fixed_crop_car_fbstcnet_p1_seed123/fixed_crop_car_fbstcnet/protocol1_audit.json,outputs/backfill_pr49_B_20260522_2013_fixed_crop_car_fbstcnet_p1_seed123/fixed_crop_car_fbstcnet/protocol1_jobs.csv,5,0.7207353066666667,0.024806261176999477,0.6872053333333333,0.758976
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_queue_B_20260522_211741_fixed_crop_ea_dgcnn_p1_seed123,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_dgcnn_p1_seed123/fixed_crop_ea_dgcnn,p1_repeated_group_kfold,fixed_crop_ea_dgcnn,complete,5,5,0,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_dgcnn_p1_seed123/fixed_crop_ea_dgcnn/protocol1_board.csv,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_dgcnn_p1_seed123/fixed_crop_ea_dgcnn/protocol1_audit.json,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_dgcnn_p1_seed123/fixed_crop_ea_dgcnn/protocol1_jobs.csv,5,0.6930665066666666,0.03150930188470557,0.638012,0.7326248
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_queue_B_20260522_211741_fixed_crop_ea_lggnet_p1_seed789_CR_,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_lggnet_p1_seed789_CR_/fixed_crop_ea_lggnet,p1_repeated_group_kfold,fixed_crop_ea_lggnet,complete,5,5,0,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_lggnet_p1_seed789_CR_/fixed_crop_ea_lggnet/protocol1_board.csv,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_lggnet_p1_seed789_CR_/fixed_crop_ea_lggnet/protocol1_audit.json,outputs/backfill_queue_B_20260522_211741_fixed_crop_ea_lggnet_p1_seed789_CR_/fixed_crop_ea_lggnet/protocol1_jobs.csv,5,0.6576021866666666,0.032146035979722286,0.6072269333333333,0.6953325333333332
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_queue_B_20260522_211741_sliding_ea_dgcnn_w6_s1_p1_seed456,outputs/backfill_queue_B_20260522_211741_sliding_ea_dgcnn_w6_s1_p1_seed456/sliding_ea_dgcnn_w6_s1,p1_repeated_group_kfold,sliding_ea_dgcnn_w6_s1,complete,5,5,0,outputs/backfill_queue_B_20260522_211741_sliding_ea_dgcnn_w6_s1_p1_seed456/sliding_ea_dgcnn_w6_s1/protocol1_board.csv,outputs/backfill_queue_B_20260522_211741_sliding_ea_dgcnn_w6_s1_p1_seed456/sliding_ea_dgcnn_w6_s1/protocol1_audit.json,outputs/backfill_queue_B_20260522_211741_sliding_ea_dgcnn_w6_s1_p1_seed456/sliding_ea_dgcnn_w6_s1/protocol1_jobs.csv,5,0.6548613333333333,0.07026767359683339,0.5773786666666666,0.75904
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_sliding_B_20260522_2013_mconn_w4_s1p5_p1_seed42,outputs/backfill_sliding_B_20260522_2013_mconn_w4_s1p5_p1_seed42/sliding_ea_fbstcnet_m_conn_w4_s1p5,p1_repeated_group_kfold,sliding_ea_fbstcnet_m_conn_w4_s1p5,complete,5,5,0,outputs/backfill_sliding_B_20260522_2013_mconn_w4_s1p5_p1_seed42/sliding_ea_fbstcnet_m_conn_w4_s1p5/protocol1_board.csv,outputs/backfill_sliding_B_20260522_2013_mconn_w4_s1p5_p1_seed42/sliding_ea_fbstcnet_m_conn_w4_s1p5/protocol1_audit.json,outputs/backfill_sliding_B_20260522_2013_mconn_w4_s1p5_p1_seed42/sliding_ea_fbstcnet_m_conn_w4_s1p5/protocol1_jobs.csv,5,0.6339819733333333,0.028682652672663022,0.5959586666666666,0.6846066666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_sliding_B_20260522_2027_mconn_w6_s1_p1_seed42,outputs/backfill_sliding_B_20260522_2027_mconn_w6_s1_p1_seed42/sliding_ea_fbstcnet_m_conn_w6_s1,p1_repeated_group_kfold,sliding_ea_fbstcnet_m_conn_w6_s1,complete,5,5,0,outputs/backfill_sliding_B_20260522_2027_mconn_w6_s1_p1_seed42/sliding_ea_fbstcnet_m_conn_w6_s1/protocol1_board.csv,outputs/backfill_sliding_B_20260522_2027_mconn_w6_s1_p1_seed42/sliding_ea_fbstcnet_m_conn_w6_s1/protocol1_audit.json,outputs/backfill_sliding_B_20260522_2027_mconn_w6_s1_p1_seed42/sliding_ea_fbstcnet_m_conn_w6_s1/protocol1_jobs.csv,5,0.6406453333333334,0.027550238477693334,0.6026933333333334,0.678144
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_util_B_20260522_210828_fixed_crop_ea_fbcnet_train_aug_p1_seed789,outputs/backfill_util_B_20260522_210828_fixed_crop_ea_fbcnet_train_aug_p1_seed789/fixed_crop_ea_fbcnet_train_aug,p1_repeated_group_kfold,fixed_crop_ea_fbcnet_train_aug,complete,5,5,0,outputs/backfill_util_B_20260522_210828_fixed_crop_ea_fbcnet_train_aug_p1_seed789/fixed_crop_ea_fbcnet_train_aug/protocol1_board.csv,outputs/backfill_util_B_20260522_210828_fixed_crop_ea_fbcnet_train_aug_p1_seed789/fixed_crop_ea_fbcnet_train_aug/protocol1_audit.json,outputs/backfill_util_B_20260522_210828_fixed_crop_ea_fbcnet_train_aug_p1_seed789/fixed_crop_ea_fbcnet_train_aug/protocol1_jobs.csv,5,0.6349882133333333,0.025027144789835247,0.6129365333333333,0.6827784
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_util_B_20260522_211402_fixed_crop_ea_deformer_depth1_emb64_p1_seed1024,outputs/backfill_util_B_20260522_211402_fixed_crop_ea_deformer_depth1_emb64_p1_seed1024/fixed_crop_ea_deformer_depth1_emb64,p1_repeated_group_kfold,fixed_crop_ea_deformer_depth1_emb64,complete,5,5,0,outputs/backfill_util_B_20260522_211402_fixed_crop_ea_deformer_depth1_emb64_p1_seed1024/fixed_crop_ea_deformer_depth1_emb64/protocol1_board.csv,outputs/backfill_util_B_20260522_211402_fixed_crop_ea_deformer_depth1_emb64_p1_seed1024/fixed_crop_ea_deformer_depth1_emb64/protocol1_audit.json,outputs/backfill_util_B_20260522_211402_fixed_crop_ea_deformer_depth1_emb64_p1_seed1024/fixed_crop_ea_deformer_depth1_emb64/protocol1_jobs.csv,5,0.6695633066666666,0.03975598209024875,0.6096845333333333,0.7318586666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_util_B_20260522_212109_fixed_crop_ea_tsception_train_aug_p1_seed1024,outputs/backfill_util_B_20260522_212109_fixed_crop_ea_tsception_train_aug_p1_seed1024/fixed_crop_ea_tsception_train_aug,p1_repeated_group_kfold,fixed_crop_ea_tsception_train_aug,complete,5,5,0,outputs/backfill_util_B_20260522_212109_fixed_crop_ea_tsception_train_aug_p1_seed1024/fixed_crop_ea_tsception_train_aug/protocol1_board.csv,outputs/backfill_util_B_20260522_212109_fixed_crop_ea_tsception_train_aug_p1_seed1024/fixed_crop_ea_tsception_train_aug/protocol1_audit.json,outputs/backfill_util_B_20260522_212109_fixed_crop_ea_tsception_train_aug_p1_seed1024/fixed_crop_ea_tsception_train_aug/protocol1_jobs.csv,5,0.6351699733333334,0.034560398003716464,0.5879088,0.6953314666666667
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_util_B_20260522_212251_fixed_crop_ea_deformer_depth1_emb64_p3,outputs/backfill_util_B_20260522_212251_fixed_crop_ea_deformer_depth1_emb64_p3/fixed_crop_ea_deformer_depth1_emb64,p3_nested_selection,fixed_crop_ea_deformer_depth1_emb64,complete,20,5,0,outputs/backfill_util_B_20260522_212251_fixed_crop_ea_deformer_depth1_emb64_p3/fixed_crop_ea_deformer_depth1_emb64/protocol3_board.csv,outputs/backfill_util_B_20260522_212251_fixed_crop_ea_deformer_depth1_emb64_p3/fixed_crop_ea_deformer_depth1_emb64/protocol3_audit.json,outputs/backfill_util_B_20260522_212251_fixed_crop_ea_deformer_depth1_emb64_p3/fixed_crop_ea_deformer_depth1_emb64/protocol3_jobs.csv,5,0.6878409066666668,0.03641664822723195,0.620908,0.7294416
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_util_B_20260522_222544_fixed_crop_ea_whitening_eps3e4_fbstcnet_p3_abs,outputs/backfill_util_B_20260522_222544_fixed_crop_ea_whitening_eps3e4_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps3e4_fbstcnet,p3_nested_selection,fixed_crop_ea_whitening_eps3e4_fbstcnet,complete,20,5,0,outputs/backfill_util_B_20260522_222544_fixed_crop_ea_whitening_eps3e4_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol3_board.csv,outputs/backfill_util_B_20260522_222544_fixed_crop_ea_whitening_eps3e4_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol3_audit.json,outputs/backfill_util_B_20260522_222544_fixed_crop_ea_whitening_eps3e4_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol3_jobs.csv,5,0.7084661866666667,0.02367586844702246,0.683704,0.7488640000000001
B,remote_protocol_scores_B.tgz,6f897340242462a081c466facc7b4ee8bbc58b4cf5cfede780627603324167ba,2026-05-23T23:51:22+0800,backfill_util_B_20260522_222546_fixed_crop_ea_whitening_eps1e3_fbstcnet_p3_abs,outputs/backfill_util_B_20260522_222546_fixed_crop_ea_whitening_eps1e3_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps1e3_fbstcnet,p3_nested_selection,fixed_crop_ea_whitening_eps1e3_fbstcnet,complete,20,5,0,outputs/backfill_util_B_20260522_222546_fixed_crop_ea_whitening_eps1e3_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_board.csv,outputs/backfill_util_B_20260522_222546_fixed_crop_ea_whitening_eps1e3_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_audit.json,outputs/backfill_util_B_20260522_222546_fixed_crop_ea_whitening_eps1e3_fbstcnet_p3_abs/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_jobs.csv,5,0.7082009066666667,0.02292837189965886,0.6829133333333334,0.7465354666666667
